0.48466421616133070759957490736269392073154449462890625	-0.061493657375834065437203435067203827202320098876953125	1323.13253165706873915041796863079071044921875	
-0.1193203546153114580352649909400497563183307647705078125	0.81506286154696716561574021397973410785198211669921875	170.545309191217171473908820189535617828369140625	
-0.00012985619056106258747788906315889789766515605151653289794921875	6.629334795924466483356667784176963209574751090258359909057617188e-06	1	
0.456255424356075522940301425478537566959857940673828125	-0.06442995612544193118065294356711092405021190643310546875	1400.944482621708857550402171909809112548828125	
-0.1268000320197543440148280069479369558393955230712890625	0.80880455929864381037219800418824888765811920166015625	180.081763214418288043816573917865753173828125	
-0.0001372115616629656330294206867392858839593827724456787109375	7.178225846678378624322793694068067793523368891328573226928710938e-06	1	
0.38120231988825981073176762947696261107921600341796875	-0.07100321405025662724330715036558103747665882110595703125	1597.0608520475934710702858865261077880859375	
-0.1467320894429489375188069288924452848732471466064453125	0.7988303051975582658172925221151672303676605224609375	193.929159930869218442239798605442047119140625	
-0.00015642974756599229368102255133265998665592633187770843505859375	9.29345782938912636471362471723978160298429429531097412109375e-06	1	
0.60327621964348232541652805593912489712238311767578125	-0.050954225207460006330517643391431192867457866668701171875	1021.735690351817765986197628080844879150390625	
-0.0943388570963753780862504072501906193792819976806640625	0.83797129129659231328020041473791934549808502197265625	154.629726518580554284199024550616741180419921875	
-9.9199453501132883498532522015267431925167329609394073486328125e-05	1.995220958503018538740319751112473056764429202303290367126464844e-06	1	
0.38531462252344417240834673066274262964725494384765625	-0.06818746467140705813658740908067557029426097869873046875	1582.146623228169119101949036121368408203125	
-0.1481056154428854743088095347047783434391021728515625	0.79889542330724783170126102049835026264190673828125	198.525867849771344708642573095858097076416015625	
-0.00015545916212197319838071718489658223916194401681423187255859375	9.06230985887123988912865424349973864082130603492259979248046875e-06	1	
